Temps,EA0,Temps,EA1
0.014375,-0.346285318955779,0.014375,0.00149188749492168
0.0145,-0.356308022513986,0.0145,0.00149188749492168
0.014625,-0.351296670734882,0.014625,0.00149188749492168
0.01475,-0.366330726072192,0.01475,0.00149188749492168
0.014875,-0.361319374293089,0.014875,0.00149188749492168
0.015,-0.366330726072192,0.015,0.00149188749492168
0.015125,-0.376353429630399,0.015125,0.00149188749492168
0.01525,-0.381364781409502,0.01525,0.00149188749492168
0.015375,-0.386376133188605,0.015375,0.00149188749492168
0.0155,-0.396398836746812,0.0155,0.00149188749492168
0.015625,-0.401410188525915,0.015625,0.00149188749492168
0.01575,-0.401410188525915,0.01575,0.00149188749492168
0.015875,-0.401410188525915,0.015875,0.00149188749492168
0.016,-0.411432892084122,0.016,0.00149188749492168
0.016125,-0.421455595642328,0.016125,0.00149188749492168
0.01625,-0.426466947421432,0.01625,0.00149188749492168
0.016375,-0.431478299200535,0.016375,0.00149188749492168
0.0165,-0.431478299200535,0.0165,0.00149188749492168
0.016625,-0.436489650979638,0.016625,0.00149188749492168
0.01675,-0.436489650979638,0.01675,0.00646255165338516
0.016875,-0.451523706316948,0.016875,0.00149188749492168
0.017,-0.451523706316948,0.017,0.00149188749492168
0.017125,-0.451523706316948,0.017125,0.00149188749492168
0.01725,-0.461546409875154,0.01725,0.00149188749492168
0.017375,-0.466557761654258,0.017375,0.00149188749492168
0.0175,-0.476580465212464,0.0175,0.00149188749492168
0.017625,-0.481591816991568,0.017625,0.00149188749492168
0.01775,-0.481591816991568,0.01775,0.00149188749492168
0.017875,-0.486603168770671,0.017875,0.00149188749492168
0.018,-0.491614520549774,0.018,0.00149188749492168
0.018125,-0.496625872328877,0.018125,0.00149188749492168
0.01825,-0.506648575887084,0.01825,0.00149188749492168
0.018375,-0.506648575887084,0.018375,0.00149188749492168
0.0185,-0.511659927666187,0.0185,0.00149188749492168
0.018625,-0.521682631224394,0.018625,0.00149188749492168
0.01875,-0.521682631224394,0.01875,-0.00347877666354179
0.018875,-0.526693983003497,0.018875,0.00149188749492168
0.019,-0.536716686561704,0.019,0.00149188749492168
0.019125,-0.536716686561704,0.019125,0.00149188749492168
0.01925,-0.541728038340807,0.01925,0.00149188749492168
0.019375,-0.54673939011991,0.019375,-0.00347877666354179
0.0195,-0.551750741899014,0.0195,0.00149188749492168
0.019625,-0.56177344545722,0.019625,0.00149188749492168
0.01975,-0.566784797236323,0.01975,-0.00347877666354179
0.019875,-0.566784797236323,0.019875,0.00149188749492168
0.02,-0.566784797236323,0.02,0.00149188749492168
0.020125,-0.57680750079453,0.020125,0.00149188749492168
0.02025,-0.57680750079453,0.02025,0.00149188749492168
0.020375,-0.59184155613184,0.020375,0.00149188749492168
0.0205,-0.59184155613184,0.0205,0.00149188749492168
0.020625,-0.601864259690046,0.020625,-0.00347877666354179
0.02075,-0.60687561146915,0.02075,0.00149188749492168
0.020875,-0.611886963248253,0.020875,0.00149188749492168
0.021,-0.616898315027356,0.021,0.00149188749492168
0.021125,-0.621909666806459,0.021125,0.00149188749492168
0.02125,-0.626921018585563,0.02125,0.00149188749492168
0.021375,-0.631932370364666,0.021375,0.00149188749492168
0.0215,-0.631932370364666,0.0215,0.00149188749492168
0.021625,-0.631932370364666,0.021625,0.00149188749492168
0.02175,-0.641955073922873,0.02175,-0.00347877666354179
0.021875,-0.646966425701976,0.021875,0.00149188749492168
0.022,-0.651977777481079,0.022,0.00149188749492168
0.022125,-0.656989129260182,0.022125,0.00149188749492168
0.02225,-0.662000481039286,0.02225,0.00149188749492168
0.022375,-0.662000481039286,0.022375,0.00149188749492168
0.0225,-0.672023184597492,0.0225,0.00149188749492168
0.022625,-0.677034536376595,0.022625,0.00149188749492168
0.02275,-0.687057239934802,0.02275,0.00149188749492168
0.022875,-0.687057239934802,0.022875,0.00149188749492168
0.023,-0.692068591713905,0.023,0.00149188749492168
0.023125,-0.697079943493009,0.023125,-0.00347877666354179
0.02325,-0.702091295272112,0.02325,0.00149188749492168
0.023375,-0.707102647051215,0.023375,0.00149188749492168
0.0235,-0.717125350609422,0.0235,0.00149188749492168
0.023625,-0.717125350609422,0.023625,0.00149188749492168
0.02375,-0.722136702388525,0.02375,0.00149188749492168
0.023875,-0.727148054167628,0.023875,0.00149188749492168
0.024,-0.732159405946732,0.024,0.00149188749492168
0.024125,-0.737170757725835,0.024125,0.00149188749492168
0.02425,-0.742182109504938,0.02425,0.00149188749492168
0.024375,-0.747193461284041,0.024375,0.00149188749492168
0.0245,-0.747193461284041,0.0245,0.00149188749492168
0.024625,-0.767238868400455,0.024625,0.00149188749492168
0.02475,-0.762227516621351,0.02475,0.00149188749492168
0.024875,-0.767238868400455,0.024875,0.00149188749492168
0.025,-0.777261571958661,0.025,0.00149188749492168
0.025125,-0.777261571958661,0.025125,0.00149188749492168
0.02525,-0.792295627295971,0.02525,0.00149188749492168
0.025375,-0.787284275516868,0.025375,0.00149188749492168
0.0255,-0.787284275516868,0.0255,0.00149188749492168
0.025625,-0.802318330854177,0.025625,0.00149188749492168
0.02575,-0.807329682633281,0.02575,0.00149188749492168
0.025875,-0.802318330854177,0.025875,0.00149188749492168
0.026,-0.812341034412384,0.026,0.00149188749492168
0.026125,-0.822363737970591,0.026125,-0.00347877666354179
0.02625,-0.827375089749694,0.02625,0.00149188749492168
0.026375,-0.827375089749694,0.026375,0.00149188749492168
0.0265,-0.832386441528797,0.0265,0.00149188749492168
0.026625,-0.8373977933079,0.026625,0.00149188749492168
0.02675,-0.842409145087004,0.02675,0.00149188749492168
0.026875,-0.847420496866107,0.026875,0.00149188749492168
0.027,-0.85243184864521,0.027,-0.00347877666354179
0.027125,-0.857443200424314,0.027125,0.00149188749492168
0.02725,-0.862454552203417,0.02725,0.00149188749492168
0.027375,-0.872477255761623,0.027375,0.00149188749492168
0.0275,-0.872477255761623,0.0275,0.00149188749492168
0.027625,-0.88249995931983,0.027625,0.00149188749492168
0.02775,-0.88249995931983,0.02775,0.00149188749492168
0.027875,-0.887511311098933,0.027875,0.00149188749492168
0.028,-0.892522662878036,0.028,0.00149188749492168
0.028125,-0.89753401465714,0.028125,0.00149188749492168
0.02825,-0.89753401465714,0.02825,0.00149188749492168
0.028375,-0.907556718215346,0.028375,0.00149188749492168
0.0285,-0.91256806999445,0.0285,0.00149188749492168
0.028625,-0.917579421773553,0.028625,0.00149188749492168
0.02875,-0.927602125331759,0.02875,-0.00347877666354179
0.028875,-0.932613477110863,0.028875,-0.00347877666354179
0.029,-0.932613477110863,0.029,0.00149188749492168
0.029125,-0.932613477110863,0.029125,0.00149188749492168
0.02925,-0.952658884227276,0.02925,0.00149188749492168
0.029375,-0.947647532448173,0.029375,0.00646255165338516
0.0295,-0.957670236006379,0.0295,0.00149188749492168
0.029625,-0.957670236006379,0.029625,0.00149188749492168
0.02975,-0.962681587785482,0.02975,0.00149188749492168
0.029875,-0.962681587785482,0.029875,0.00149188749492168
0.03,-0.972704291343689,0.03,0.00149188749492168
0.030125,-0.977715643122792,0.030125,0.00149188749492168
0.03025,-0.982726994901896,0.03025,0.00149188749492168
0.030375,-0.987738346680999,0.030375,0.00149188749492168
0.0305,-0.997761050239205,0.0305,0.00149188749492168
0.030625,-0.992749698460102,0.030625,0.00149188749492168
0.03075,-1.00277240201831,0.03075,0.00149188749492168
0.030875,-1.01279510557652,0.030875,0.00149188749492168
0.031,-1.01279510557652,0.031,0.00149188749492168
0.031125,-1.01780645735562,0.031125,-0.00347877666354179
0.03125,-1.02281780913472,0.03125,0.00149188749492168
0.031375,-1.02782916091383,0.031375,0.00149188749492168
0.0315,-1.02782916091383,0.0315,0.00149188749492168
0.031625,-1.04286321625113,0.031625,0.00149188749492168
0.03175,-1.04286321625113,0.03175,0.00149188749492168
0.031875,-1.05288591980934,0.031875,0.00149188749492168
0.032,-1.05288591980934,0.032,0.00149188749492168
0.032125,-1.05789727158844,0.032125,0.00149188749492168
0.03225,-1.06791997514665,0.03225,0.00149188749492168
0.032375,-1.06791997514665,0.032375,0.00149188749492168
0.0325,-1.07293132692575,0.0325,0.00149188749492168
0.032625,-1.08295403048396,0.032625,0.00149188749492168
0.03275,-1.08295403048396,0.03275,0.00149188749492168
0.032875,-1.08796538226306,0.032875,0.00149188749492168
0.033,-1.09798808582127,0.033,0.00149188749492168
0.033125,-1.09798808582127,0.033125,0.00149188749492168
0.03325,-1.10801078937948,0.03325,0.00149188749492168
0.033375,-1.11302214115858,0.033375,0.00149188749492168
0.0335,-1.11302214115858,0.0335,0.00149188749492168
0.033625,-1.12304484471679,0.033625,0.00149188749492168
0.03375,-1.12304484471679,0.03375,0.00149188749492168
0.033875,-1.12805619649589,0.033875,0.00149188749492168
0.034,-1.1380789000541,0.034,0.00149188749492168
0.034125,-1.13306754827499,0.034125,0.00149188749492168
0.03425,-1.1430902518332,0.03425,0.00149188749492168
0.034375,-1.15311295539141,0.034375,0.00149188749492168
0.0345,-1.15812430717051,0.0345,0.00149188749492168
0.034625,-1.15812430717051,0.034625,0.00149188749492168
0.03475,-1.16313565894961,0.03475,0.00149188749492168
0.034875,-1.16814701072872,0.034875,0.00149188749492168
0.035,-1.17816971428692,0.035,0.00149188749492168
0.035125,-1.18318106606603,0.035125,0.00149188749492168
0.03525,-1.18318106606603,0.03525,0.00149188749492168
0.035375,-1.17816971428692,0.035375,0.00149188749492168
0.0355,-1.19320376962423,0.0355,0.00149188749492168
0.035625,-1.19821512140334,0.035625,0.00149188749492168
0.03575,-1.20322647318244,0.03575,0.00149188749492168
0.035875,-1.20823782496154,0.035875,0.00149188749492168
0.036,-1.21826052851975,0.036,0.00149188749492168
0.036125,-1.21826052851975,0.036125,0.00149188749492168
0.03625,-1.22327188029885,0.03625,0.00646255165338516
0.036375,-1.22828323207796,0.036375,0.00149188749492168
0.0365,-1.23329458385706,0.0365,0.00149188749492168
0.036625,-1.23830593563616,0.036625,0.00149188749492168
0.03675,-1.24331728741527,0.03675,0.00149188749492168
0.036875,-1.24331728741527,0.036875,0.00149188749492168
0.037,-1.25333999097347,0.037,0.00149188749492168
0.037125,-1.25835134275258,0.037125,0.00149188749492168
0.03725,-1.26336269453168,0.03725,-0.00347877666354179
0.037375,-1.27338539808989,0.037375,0.00149188749492168
0.0375,-1.27839674986899,0.0375,0.00149188749492168
0.037625,-1.27839674986899,0.037625,0.00149188749492168
0.03775,-1.28340810164809,0.03775,0.00646255165338516
0.037875,-1.2884194534272,0.037875,0.00149188749492168
0.038,-1.2984421569854,0.038,0.00149188749492168
0.038125,-1.30345350876451,0.038125,0.00149188749492168
0.03825,-1.30345350876451,0.03825,0.00149188749492168
0.038375,-1.30846486054361,0.038375,0.00149188749492168
0.0385,-1.31347621232271,0.0385,0.00149188749492168
0.038625,-1.32349891588092,0.038625,0.00149188749492168
0.03875,-1.32851026766002,0.03875,0.00149188749492168
0.038875,-1.33352161943913,0.038875,0.00149188749492168
0.039,-1.33352161943913,0.039,0.00149188749492168
0.039125,-1.33853297121823,0.039125,0.00149188749492168
0.03925,-1.34855567477643,0.03925,0.00149188749492168
0.039375,-1.35356702655554,0.039375,0.00149188749492168
0.0395,-1.35356702655554,0.0395,0.00149188749492168
0.039625,-1.35857837833464,0.039625,0.00149188749492168
0.03975,-1.36860108189285,0.03975,0.00149188749492168
0.039875,-1.36860108189285,0.039875,0.00149188749492168
0.04,-1.37862378545105,0.04,0.00149188749492168
0.040125,-1.37862378545105,0.040125,0.00149188749492168
0.04025,-1.38363513723016,0.04025,0.00149188749492168
0.040375,-1.38864648900926,0.040375,0.00149188749492168
0.0405,-1.39866919256747,0.0405,0.00149188749492168
0.040625,-1.39866919256747,0.040625,0.00149188749492168
0.04075,-1.40869189612567,0.04075,0.00149188749492168
0.040875,-1.40368054434657,0.040875,0.00149188749492168
0.041,-1.41871459968388,0.041,0.00149188749492168
0.041125,-1.41370324790478,0.041125,0.00149188749492168
0.04125,-1.41871459968388,0.04125,0.00149188749492168
0.041375,-1.43374865502119,0.041375,0.00149188749492168
0.0415,-1.43374865502119,0.0415,0.00149188749492168
0.041625,-1.43876000680029,0.041625,0.00149188749492168
0.04175,-1.4437713585794,0.04175,0.00149188749492168
0.041875,-1.4487827103585,0.041875,0.00149188749492168
0.042,-1.4537940621376,0.042,0.00149188749492168
0.042125,-1.45880541391671,0.042125,-0.00347877666354179
0.04225,-1.46381676569581,0.04225,0.00149188749492168
0.042375,-1.46882811747491,0.042375,0.00149188749492168
0.0425,-1.47383946925402,0.0425,0.00149188749492168
0.042625,-1.47383946925402,0.042625,0.00149188749492168
0.04275,-1.48386217281222,0.04275,0.00149188749492168
0.042875,-1.48887352459133,0.042875,0.00149188749492168
0.043,-1.49889622814953,0.043,-0.00347877666354179
0.043125,-1.50390757992864,0.043125,0.00149188749492168
0.04325,-1.49889622814953,0.04325,0.00149188749492168
0.043375,-1.50891893170774,0.043375,0.00149188749492168
0.0435,-1.51894163526595,0.0435,0.00149188749492168
0.043625,-1.52395298704505,0.043625,0.00149188749492168
0.04375,-1.52395298704505,0.04375,0.00149188749492168
0.043875,-1.52896433882415,0.043875,0.00149188749492168
0.044,-1.53898704238236,0.044,0.00149188749492168
0.044125,-1.53397569060326,0.044125,0.00149188749492168
0.04425,-1.54900974594057,0.04425,0.00149188749492168
0.044375,-1.54900974594057,0.044375,0.00149188749492168
0.0445,-1.55402109771967,0.0445,0.00149188749492168
0.044625,-1.55903244949877,0.044625,0.00149188749492168
0.04475,-1.56404380127788,0.04475,0.00149188749492168
0.044875,-1.56905515305698,0.044875,0.00149188749492168
0.045,-1.57907785661519,0.045,0.00149188749492168
0.045125,-1.57907785661519,0.045125,0.00149188749492168
0.04525,-1.57907785661519,0.04525,0.00149188749492168
0.045375,-1.58408920839429,0.045375,0.00149188749492168
0.0455,-1.58408920839429,0.0455,0.00149188749492168
0.045625,-1.5991232637316,0.045625,0.00149188749492168
0.04575,-1.6041346155107,0.04575,0.00149188749492168
0.045875,-1.60914596728981,0.045875,-0.00347877666354179
0.046,-1.61415731906891,0.046,0.00149188749492168
0.046125,-1.61916867084801,0.046125,0.00149188749492168
0.04625,-1.62919137440622,0.04625,0.00149188749492168
0.046375,-1.63420272618532,0.046375,-0.00347877666354179
0.0465,-1.63420272618532,0.0465,0.00149188749492168
0.046625,-1.63921407796443,0.046625,0.00149188749492168
0.04675,-1.64422542974353,0.04675,0.00149188749492168
0.046875,-1.64923678152263,0.046875,0.00149188749492168
0.047,-1.65925948508084,0.047,-0.00347877666354179
0.047125,-1.65925948508084,0.047125,0.00149188749492168
0.04725,-1.66427083685994,0.04725,0.00149188749492168
0.047375,-1.66928218863904,0.047375,0.00149188749492168
0.0475,-1.67429354041815,0.0475,0.00149188749492168
0.047625,-1.67429354041815,0.047625,0.00149188749492168
0.04775,-1.68932759575546,0.04775,0.00149188749492168
0.047875,-1.68431624397635,0.047875,0.00149188749492168
0.048,-1.68932759575546,0.048,0.00149188749492168
0.048125,-1.69433894753456,0.048125,0.00149188749492168
0.04825,-1.70436165109277,0.04825,0.00149188749492168
0.048375,-1.71438435465097,0.048375,0.00149188749492168
0.0485,-1.71438435465097,0.0485,0.00149188749492168
0.048625,-1.71939570643008,0.048625,0.00149188749492168
0.04875,-1.72440705820918,0.04875,0.00149188749492168
0.048875,-1.72440705820918,0.048875,0.00149188749492168
0.049,-1.72941840998828,0.049,0.00646255165338516
0.049125,-1.74445246532559,0.049125,0.00149188749492168
0.04925,-1.73944111354649,0.04925,0.00149188749492168
0.049375,-1.74445246532559,0.049375,0.00149188749492168
0.0495,-1.7594865206629,0.0495,0.00149188749492168
0.049625,-1.7594865206629,0.049625,0.00149188749492168
0.04975,-1.76449787244201,0.04975,0.00149188749492168
0.049875,-1.76950922422111,0.049875,0.00149188749492168
0.05,-1.77953192777932,0.05,-0.00347877666354179
0.050125,-1.77953192777932,0.050125,0.00149188749492168
0.05025,-1.78955463133752,0.05025,0.00149188749492168
0.050375,-1.78955463133752,0.050375,0.00149188749492168
0.0505,-1.79456598311663,0.0505,0.00149188749492168
0.050625,-1.79957733489573,0.050625,-0.00347877666354179
0.05075,-1.80960003845394,0.05075,0.00149188749492168
0.050875,-1.81461139023304,0.050875,0.00149188749492168
0.051,-1.81461139023304,0.051,0.00149188749492168
0.051125,-1.81962274201214,0.051125,0.00149188749492168
0.05125,-1.82964544557035,0.05125,0.00149188749492168
0.051375,-1.83465679734945,0.051375,0.00149188749492168
0.0515,-1.83465679734945,0.0515,0.00149188749492168
0.051625,-1.84467950090766,0.051625,-0.00347877666354179
0.05175,-1.84969085268676,0.05175,0.00149188749492168
0.051875,-1.85470220446587,0.051875,0.00149188749492168
0.052,-1.85470220446587,0.052,0.00149188749492168
0.052125,-1.86472490802407,0.052125,0.00149188749492168
0.05225,-1.86472490802407,0.05225,0.00149188749492168
0.052375,-1.86973625980318,0.052375,0.00149188749492168
0.0525,-1.87474761158228,0.0525,0.00646255165338516
0.052625,-1.88477031514049,0.052625,0.00149188749492168
0.05275,-1.89479301869869,0.05275,0.00149188749492168
0.052875,-1.88978166691959,0.052875,0.00149188749492168
0.053,-1.89479301869869,0.053,0.00149188749492168
0.053125,-1.8998043704778,0.053125,0.00149188749492168
0.05325,-1.8998043704778,0.05325,0.00149188749492168
0.053375,-1.91483842581511,0.053375,0.00149188749492168
0.0535,-1.91483842581511,0.0535,0.00149188749492168
0.053625,-1.92486112937331,0.053625,0.00149188749492168
0.05375,-1.92987248115242,0.05375,0.00149188749492168
0.053875,-1.92987248115242,0.053875,0.00646255165338516
0.054,-1.93989518471062,0.054,0.00149188749492168
0.054125,-1.93989518471062,0.054125,0.00149188749492168
0.05425,-1.94991788826883,0.05425,0.00149188749492168
0.054375,-1.94991788826883,0.054375,0.00149188749492168
0.0545,-1.95492924004793,0.0545,0.00149188749492168
0.054625,-1.95492924004793,0.054625,0.00149188749492168
0.05475,-1.96996329538524,0.05475,0.00149188749492168
0.054875,-1.96996329538524,0.054875,0.00149188749492168
0.055,-1.97998599894345,0.055,0.00149188749492168
0.055125,-1.97998599894345,0.055125,-0.00347877666354179
0.05525,-1.98499735072255,0.05525,0.00149188749492168
0.055375,-1.99502005428076,0.055375,0.00149188749492168
0.0555,-2.00003140605986,0.0555,0.00149188749492168
0.055625,-2.00504275783896,0.055625,0.00149188749492168
0.05575,-2.00003140605986,0.05575,0.00149188749492168
0.055875,-2.01506546139717,0.055875,0.00149188749492168
0.056,-2.02007681317627,0.056,0.00149188749492168
0.056125,-2.02508816495538,0.056125,0.00149188749492168
0.05625,-2.03009951673448,0.05625,0.00149188749492168
0.056375,-2.03511086851358,0.056375,0.00149188749492168
0.0565,-2.04012222029269,0.0565,0.00149188749492168
0.056625,-2.04012222029269,0.056625,0.00149188749492168
0.05675,-2.04513357207179,0.05675,0.00149188749492168
0.056875,-2.05515627563,0.056875,0.00149188749492168
0.057,-2.05515627563,0.057,-0.00347877666354179
0.057125,-2.0601676274091,0.057125,0.00149188749492168
0.05725,-2.0651789791882,0.05725,0.00149188749492168
0.057375,-2.07019033096731,0.057375,0.00646255165338516
0.0575,-2.08021303452551,0.0575,0.00149188749492168
0.057625,-2.08522438630462,0.057625,0.00149188749492168
0.05775,-2.08021303452551,0.05775,0.00149188749492168
0.057875,-2.09023573808372,0.057875,0.00149188749492168
0.058,-2.09524708986282,0.058,0.00149188749492168
0.058125,-2.10025844164193,0.058125,0.00149188749492168
0.05825,-2.11028114520013,0.05825,0.00149188749492168
0.058375,-2.11028114520013,0.058375,0.00149188749492168
0.0585,-2.11529249697924,0.0585,0.00149188749492168
0.058625,-2.12030384875834,0.058625,0.00149188749492168
0.05875,-2.12531520053744,0.05875,0.00149188749492168
0.058875,-2.13533790409565,0.058875,0.00149188749492168
0.059,-2.13533790409565,0.059,0.00149188749492168
0.059125,-2.14034925587475,0.059125,0.00149188749492168
0.05925,-2.15037195943296,0.05925,-0.00347877666354179
0.059375,-2.15037195943296,0.059375,0.00149188749492168
0.0595,-2.16039466299117,0.0595,0.00149188749492168
0.059625,-2.17041736654937,0.059625,0.00149188749492168
0.05975,-2.16540601477027,0.05975,0.00149188749492168
0.059875,-2.16540601477027,0.059875,0.00149188749492168
0.06,-2.18044007010758,0.06,0.00149188749492168
0.060125,-2.18044007010758,0.060125,0.00149188749492168
0.06025,-2.18545142188668,0.06025,0.00149188749492168
0.060375,-2.20048547722399,0.060375,0.00149188749492168
0.0605,-2.19547412544489,0.0605,-0.00347877666354179
0.060625,-2.20048547722399,0.060625,0.00149188749492168
0.06075,-2.2105081807822,0.06075,0.00149188749492168
0.060875,-2.2054968290031,0.060875,0.00646255165338516
0.061,-2.2155195325613,0.061,0.00149188749492168
0.061125,-2.23055358789861,0.061125,0.00149188749492168
0.06125,-2.22554223611951,0.06125,0.00149188749492168
0.061375,-2.23055358789861,0.061375,0.00149188749492168
0.0615,-2.23556493967772,0.0615,0.00149188749492168
0.061625,-2.24057629145682,0.061625,0.00149188749492168
0.06175,-2.24558764323592,0.06175,0.00149188749492168
0.061875,-2.25561034679413,0.061875,0.00149188749492168
0.062,-2.26062169857323,0.062,-0.00347877666354179
0.062125,-2.26062169857323,0.062125,-0.00347877666354179
0.06225,-2.26062169857323,0.06225,0.00149188749492168
0.062375,-2.27064440213144,0.062375,0.00149188749492168
0.0625,-2.27565575391054,0.0625,0.00149188749492168
0.062625,-2.28567845746875,0.062625,0.00149188749492168
