time	V(n002)	V(n005)-V(n001)	I(D2)	I(V1)
5.965790949772524e-01	-6.124324e-01	6.157650e+00	-5.700927e-08	3.073600e-04
5.969807045569252e-01	-3.107384e-01	5.538322e+00	-6.744634e-08	2.384755e-04
5.972892267960624e-01	-5.768163e-02	5.013263e+00	-6.405329e-08	1.907679e-04
5.976290346148244e-01	2.632298e-01	4.421722e+00	-6.085065e-08	1.454342e-04
5.983086502523485e-01	9.743667e-01	3.202635e+00	-5.404011e-08	7.715652e-05
5.992852127523485e-01	2.035219e+00	1.389293e+00	-4.021963e-08	1.100030e-05
5.994072830648485e-01	2.158306e+00	1.159148e+00	-3.792626e-08	6.490878e-06
5.996514236898485e-01	2.371872e+00	7.227149e-01	-2.934262e-08	3.095314e-06
6.001397049398485e-01	2.778827e+00	4.826552e-02	-1.175003e-09	-1.369652e-06
6.006233430656770e-01	3.181932e+00	-3.437942e-01	2.867178e-08	-7.423905e-06
6.007442525971342e-01	3.257413e+00	-4.026639e-01	3.491327e-08	-1.028125e-05
6.009860716600485e-01	3.369956e+00	-4.796677e-01	4.341688e-08	-2.046336e-05
6.014697097858770e-01	3.630601e+00	-5.510845e-01	5.181202e-08	-5.288071e-05
6.020978337811843e-01	4.017306e+00	-5.930223e-01	5.730497e-08	-1.150415e-04
6.028040637256115e-01	4.529142e+00	-6.258903e-01	6.388816e-08	-2.112371e-04
6.037806262256115e-01	5.359961e+00	-6.612873e-01	9.556054e-07	-3.787400e-04
6.047571887256115e-01	6.219957e+00	-6.942706e-01	8.524578e-04	-1.417794e-03
6.057337512256115e-01	6.982738e+00	-7.409220e-01	1.514825e-02	-1.590374e-02
6.065217380673602e-01	7.512023e+00	-7.871914e-01	5.508662e-02	-5.598544e-02
6.073681699709682e-01	8.000516e+00	-8.323622e-01	1.203202e-01	-1.213540e-01
6.083447324709682e-01	8.424785e+00	-8.580370e-01	1.874413e-01	-1.885955e-01
6.093212949709682e-01	8.681905e+00	-8.436975e-01	2.299270e-01	-2.311567e-01
6.099893863731052e-01	8.744391e+00	-8.270731e-01	2.404000e-01	-2.416484e-01
6.105960551084720e-01	8.696371e+00	-8.395834e-01	2.323625e-01	-2.335965e-01
6.115700206415132e-01	8.453590e+00	-8.589268e-01	1.921717e-01	-1.933344e-01
6.125465831415132e-01	8.039921e+00	-8.421946e-01	1.267738e-01	-1.278188e-01
6.135231456415132e-01	7.478628e+00	-7.984886e-01	5.540435e-02	-5.629402e-02
6.144997081415132e-01	6.812274e+00	-7.330160e-01	1.161713e-02	-1.232791e-02
6.154762706415132e-01	6.026937e+00	-6.645107e-01	1.583057e-04	-6.765960e-04
6.160461529188676e-01	5.473583e+00	-6.407609e-01	9.810919e-08	-4.064910e-04
6.166718495743990e-01	4.825629e+00	-6.256833e-01	-6.066523e-08	-2.914343e-04
6.171137847147443e-01	4.415514e+00	-6.116400e-01	-6.499447e-08	-2.177828e-04
6.174598999594395e-01	4.133993e+00	-6.015182e-01	-6.156675e-08	-1.665069e-04
6.177899839008152e-01	3.888200e+00	-5.916047e-01	-5.928952e-08	-1.240436e-04
6.182297099521200e-01	3.590016e+00	-5.725420e-01	-5.484184e-08	-7.818203e-05
6.188392338073287e-01	3.240681e+00	-4.662124e-01	-4.766327e-08	-3.636441e-05
6.197967954752736e-01	2.794551e+00	-1.013551e-01	-3.695915e-08	-1.933836e-06
6.199167307382981e-01	2.748126e+00	-3.764343e-02	-3.392647e-08	-1.550949e-07
6.199467145540543e-01	2.739983e+00	-1.508523e-02	-3.061085e-08	-6.614605e-08
6.200066821855665e-01	2.728417e+00	4.431694e-02	-1.595147e-08	-1.309197e-09
6.200216740934446e-01	2.720233e+00	5.848132e-02	-1.052686e-08	1.233831e-08
6.200516579092007e-01	2.687353e+00	7.901262e-02	-2.925702e-09	6.337483e-08
6.201116255407130e-01	2.608326e+00	1.118398e-01	3.853533e-11	2.851843e-07
6.202315608037375e-01	2.455553e+00	2.080154e-01	6.837110e-09	1.210147e-06
6.204714313297867e-01	2.186995e+00	5.331599e-01	2.731164e-08	4.620425e-06
6.207801864629687e-01	1.858612e+00	1.074580e+00	3.955005e-08	1.316435e-05
6.212651175465009e-01	1.309266e+00	1.971542e+00	4.842030e-08	3.801653e-05
6.218088209859900e-01	6.851948e-01	2.962781e+00	5.468030e-08	8.486574e-05
6.226816513655774e-01	-2.204892e-01	4.502322e+00	6.198295e-08	1.941564e-04
6.235220180421800e-01	-9.212968e-01	5.887248e+00	1.639223e-07	3.301314e-04
6.244985805421800e-01	-1.587918e+00	7.299125e+00	1.828066e-04	6.976224e-04
6.254751430421800e-01	-2.201612e+00	8.464994e+00	8.952057e-03	9.658511e-03
6.263199241728060e-01	-2.617483e+00	9.322897e+00	4.313586e-02	4.399893e-02
6.272198982038093e-01	-2.895699e+00	1.010204e+01	1.085623e-01	1.095735e-01
6.281964607038093e-01	-3.082701e+00	1.073327e+01	1.787323e-01	1.798712e-01
6.291730232038093e-01	-3.192513e+00	1.110368e+01	2.257203e-01	2.269426e-01
6.298670020252247e-01	-3.223445e+00	1.120048e+01	2.394560e-01	2.407027e-01
6.305505610388582e-01	-3.208572e+00	1.115901e+01	2.327927e-01	2.340275e-01
6.314960576970865e-01	-3.124848e+00	1.087889e+01	1.963126e-01	1.974826e-01
6.324726201970865e-01	-2.963520e+00	1.032755e+01	1.324172e-01	1.334727e-01
6.334491826970865e-01	-2.693205e+00	9.541591e+00	6.023605e-02	6.113847e-02
6.344257451970865e-01	-2.249758e+00	8.575850e+00	1.345881e-02	1.418363e-02
6.354023076970865e-01	-1.582191e+00	7.525216e+00	2.477537e-04	7.806838e-04
6.359604950073182e-01	-1.111799e+00	6.925285e+00	2.242728e-07	4.230403e-04
6.365822338078770e-01	-6.068271e-01	6.152298e+00	-5.665320e-08	3.070109e-04
6.370232104894703e-01	-2.733852e-01	5.466637e+00	-6.682920e-08	2.318258e-04
6.373366343776206e-01	-1.280916e-02	4.931461e+00	-6.345597e-08	1.838493e-04
6.376699662467707e-01	3.058188e-01	4.349577e+00	-6.050590e-08	1.400585e-04
6.383366299850712e-01	1.006694e+00	3.151480e+00	-5.363142e-08	7.448812e-05
6.393131924850712e-01	2.065288e+00	1.336184e+00	-3.900016e-08	1.025543e-05
6.394352627975712e-01	2.188179e+00	1.106108e+00	-3.700432e-08	5.916013e-06
6.396794034225712e-01	2.408538e+00	6.762152e-01	-2.926288e-08	2.712910e-06
6.401676846725712e-01	2.825974e+00	2.319023e-02	7.106389e-10	-1.679452e-06
6.406487130407018e-01	3.206510e+00	-3.576738e-01	3.344717e-08	-7.901338e-06
6.407473412268399e-01	3.263517e+00	-4.064665e-01	3.764407e-08	-1.021862e-05
6.409445975991160e-01	3.352185e+00	-4.734064e-01	4.264365e-08	-1.800760e-05
6.413391103436683e-01	3.559828e+00	-5.391259e-01	5.040757e-08	-4.247595e-05
6.419611898024901e-01	3.932290e+00	-5.856905e-01	5.615046e-08	-9.962055e-05
6.426291189017946e-01	4.398727e+00	-6.189942e-01	6.199303e-08	-1.854244e-04
6.436056814017946e-01	5.209131e+00	-6.568265e-01	2.791121e-07	-3.463563e-04
6.445822439017946e-01	6.076014e+00	-6.861134e-01	3.098181e-04	-8.409423e-04
6.455588064017946e-01	6.859150e+00	-7.279234e-01	1.037576e-02	-1.109827e-02
6.463662125889914e-01	7.412271e+00	-7.790012e-01	4.527032e-02	-4.614184e-02
6.472375894651922e-01	7.929524e+00	-8.300247e-01	1.099349e-01	-1.109489e-01
6.482141519651922e-01	8.377802e+00	-8.564119e-01	1.798052e-01	-1.809459e-01
6.491907144651922e-01	8.659205e+00	-8.457699e-01	2.261391e-01	-2.273620e-01
6.498958055884120e-01	8.739762e+00	-8.317242e-01	2.396266e-01	-2.408736e-01
6.505612699452319e-01	8.698340e+00	-8.428345e-01	2.326946e-01	-2.339292e-01
6.515134695694502e-01	8.473020e+00	-8.580208e-01	1.953528e-01	-1.965211e-01
6.524900320694502e-01	8.068553e+00	-8.436384e-01	1.310944e-01	-1.321474e-01
6.534665945694502e-01	7.514291e+00	-8.018055e-01	5.908865e-02	-5.998809e-02
6.544431570694502e-01	6.853724e+00	-7.369318e-01	1.301164e-02	-1.373317e-02
6.554197195694502e-01	6.077915e+00	-6.661153e-01	2.262111e-04	-7.557149e-04
6.559919214869387e-01	5.523466e+00	-6.416426e-01	1.851234e-07	-4.170123e-04
6.566217267884226e-01	4.857481e+00	-6.258254e-01	-5.931726e-08	-2.998728e-04
6.570191525618324e-01	4.477079e+00	-6.128907e-01	-6.656343e-08	-2.323044e-04
6.573258879111181e-01	4.220269e+00	-6.046414e-01	-6.325285e-08	-1.852866e-04
6.576346408647294e-01	3.983343e+00	-5.969648e-01	-6.082890e-08	-1.436221e-04
6.581297761402061e-01	3.640226e+00	-5.781755e-01	-5.605419e-08	-8.961853e-05
6.588839077411295e-01	3.202872e+00	-4.477224e-01	-4.681306e-08	-3.611802e-05
6.598604702411295e-01	2.753232e+00	-6.022902e-02	-3.246267e-08	-1.547160e-06
6.599825405536295e-01	2.711532e+00	2.070373e-02	-2.557649e-08	-3.607700e-08
6.600130581317545e-01	2.695408e+00	4.512954e-02	-1.892696e-08	1.596350e-08
6.600740932880045e-01	2.632107e+00	8.440119e-02	-5.789143e-09	1.636754e-07
6.601961636005045e-01	2.478806e+00	1.755315e-01	5.665609e-09	9.501545e-07
6.604403042255045e-01	2.191642e+00	4.566453e-01	3.090229e-08	3.585601e-06
6.605013393817545e-01	2.127456e+00	5.542245e-01	3.475344e-08	4.539238e-06
6.606234096942545e-01	2.007432e+00	7.825781e-01	3.606383e-08	7.213603e-06
6.608675503192545e-01	1.748846e+00	1.237020e+00	4.051630e-08	1.572299e-05
6.613558315692545e-01	1.186232e+00	2.137800e+00	4.997078e-08	4.541621e-05
6.620823962680181e-01	3.607405e-01	3.453383e+00	5.698491e-08	1.145380e-04
6.628112853628578e-01	-3.576317e-01	4.723566e+00	6.362624e-08	2.125802e-04
6.637878478628578e-01	-1.122868e+00	6.292579e+00	1.008601e-06	3.801206e-04
6.647644103628578e-01	-1.772008e+00	7.635923e+00	8.862232e-04	1.452975e-03
6.657409728628578e-01	-2.350695e+00	8.746235e+00	1.551352e-02	1.627032e-02
6.665366921927800e-01	-2.702130e+00	9.523312e+00	5.623585e-02	5.713720e-02
6.673880238467131e-01	-2.936589e+00	1.022761e+01	1.218816e-01	1.229182e-01
6.683645863467131e-01	-3.106309e+00	1.081622e+01	1.885578e-01	1.897141e-01
6.693411488467131e-01	-3.204014e+00	1.113997e+01	2.308349e-01	2.320662e-01
6.699597091429633e-01	-3.225794e+00	1.120277e+01	2.405405e-01	2.417891e-01
6.705850244660578e-01	-3.207787e+00	1.115329e+01	2.324701e-01	2.337043e-01
6.715520890402557e-01	-3.117472e+00	1.085432e+01	1.931909e-01	1.943554e-01
6.725286515402557e-01	-2.951529e+00	1.028830e+01	1.281475e-01	1.291951e-01
6.735052140402557e-01	-2.673081e+00	9.490483e+00	5.656542e-02	5.745820e-02
6.744817765402557e-01	-2.218185e+00	8.516325e+00	1.205010e-02	1.276430e-02
6.754583390402557e-01	-1.541594e+00	7.456591e+00	1.756475e-04	6.974689e-04
6.760195220905123e-01	-1.063733e+00	6.844760e+00	1.228706e-07	4.115923e-04
6.766455199219462e-01	-5.461883e-01	6.053978e+00	-6.032277e-08	2.958164e-04
6.770587585598485e-01	-2.255530e-01	5.405823e+00	-6.583188e-08	2.261867e-04
6.773872654904155e-01	5.373793e-02	4.843316e+00	-6.242968e-08	1.765543e-04
6.776984612715432e-01	3.516008e-01	4.298969e+00	-6.016635e-08	1.352549e-04
6.781408891486779e-01	8.165256e-01	3.507315e+00	-5.575876e-08	8.696437e-05
6.787583859673794e-01	1.481904e+00	2.374570e+00	-4.863339e-08	4.162706e-05
6.797349484673794e-01	2.489002e+00	5.424119e-01	-3.692185e-08	2.563414e-06
6.798570187798794e-01	2.604629e+00	3.273710e-01	-3.010357e-08	5.670443e-07
6.801011594048794e-01	2.816661e+00	2.120164e-02	-5.635152e-09	-9.988389e-07
6.805894406548794e-01	3.204738e+00	-3.256773e-01	3.202313e-08	-6.702439e-06
6.807115109673794e-01	3.274742e+00	-3.868271e-01	3.685787e-08	-9.391549e-06
6.809556515923794e-01	3.384496e+00	-4.700544e-01	4.248643e-08	-1.918939e-05
6.814439328423794e-01	3.644395e+00	-5.481904e-01	5.119396e-08	-5.106065e-05
6.820825144007663e-01	4.034585e+00	-5.930152e-01	5.687580e-08	-1.135116e-04
6.828006653752353e-01	4.551185e+00	-6.264224e-01	6.336421e-08	-2.108708e-04
6.837772278752353e-01	5.372609e+00	-6.612496e-01	9.312562e-07	-3.780914e-04
6.847537903752353e-01	6.221898e+00	-6.941104e-01	8.369442e-04	-1.401614e-03
6.857303528752353e-01	6.980204e+00	-7.413960e-01	1.527055e-02	-1.602535e-02
6.865327977545337e-01	7.518647e+00	-7.888288e-01	5.607902e-02	-5.697966e-02
6.873895194281431e-01	8.011354e+00	-8.335228e-01	1.219899e-01	-1.230267e-01
6.883660819281431e-01	8.432143e+00	-8.582869e-01	1.886415e-01	-1.897979e-01
6.893426444281431e-01	8.687452e+00	-8.403988e-01	2.308535e-01	-2.320848e-01
6.899631051116764e-01	8.745279e+00	-8.256998e-01	2.405465e-01	-2.417951e-01
6.905862867239313e-01	8.696956e+00	-8.405037e-01	2.324579e-01	-2.336921e-01
6.915541410445036e-01	8.459111e+00	-8.586750e-01	1.930747e-01	-1.942390e-01
6.925307035445036e-01	8.048012e+00	-8.426094e-01	1.279905e-01	-1.290377e-01
6.935072660445036e-01	7.488686e+00	-7.994194e-01	5.643221e-02	-5.732463e-02
6.944838285445036e-01	6.824148e+00	-7.340174e-01	1.200013e-02	-1.271394e-02
6.954603910445036e-01	6.041228e+00	-6.641312e-01	1.726612e-04	-6.940667e-04
6.960178734596848e-01	5.498813e+00	-6.407442e-01	1.205146e-07	-4.118879e-04
6.966422537846203e-01	4.845742e+00	-6.257801e-01	-6.017498e-08	-2.964096e-04
6.970608769740901e-01	4.451852e+00	-6.124520e-01	-6.582171e-08	-2.258848e-04
6.973921642582124e-01	4.178310e+00	-6.031356e-01	-6.240140e-08	-1.758796e-04
6.977059881259280e-01	3.940722e+00	-5.944228e-01	-6.011253e-08	-1.343575e-04
6.981562371928159e-01	3.630388e+00	-5.768774e-01	-5.563918e-08	-8.559889e-05
6.987881047466270e-01	3.261744e+00	-4.736562e-01	-4.824666e-08	-3.996685e-05
6.997646672466270e-01	2.798090e+00	-1.190473e-01	-3.643529e-08	-2.269727e-06
6.998867375591270e-01	2.733904e+00	-5.335052e-02	-2.973003e-08	-3.910351e-07
7.001308781841270e-01	2.553684e+00	1.015606e-01	-3.406661e-09	3.909997e-07
7.001919133403770e-01	2.487588e+00	1.420341e-01	1.937098e-09	7.211095e-07
7.003139836528770e-01	2.331871e+00	2.380781e-01	1.414635e-08	1.790021e-06
7.003445012310020e-01	2.296621e+00	2.752681e-01	2.040460e-08	2.133003e-06
7.004055363872520e-01	2.233793e+00	3.779374e-01	3.100294e-08	2.998898e-06
7.005276066997520e-01	2.113435e+00	6.030470e-01	3.563956e-08	5.222962e-06
7.007717473247520e-01	1.863443e+00	1.058810e+00	3.881082e-08	1.198603e-05
7.011391036304855e-01	1.450531e+00	1.738893e+00	4.638948e-08	3.024618e-05
7.018109699550457e-01	6.765294e-01	2.966583e+00	5.460114e-08	8.653011e-05
7.026562544334510e-01	-2.050862e-01	4.458529e+00	6.187764e-08	1.903303e-04
7.035071919423119e-01	-9.147510e-01	5.863719e+00	1.531165e-07	3.276042e-04
7.044837544423119e-01	-1.579476e+00	7.279523e+00	1.660439e-04	6.779724e-04
7.054603169423119e-01	-2.193038e+00	8.448944e+00	8.627130e-03	9.330744e-03
7.063058303904950e-01	-2.611829e+00	9.309511e+00	4.230023e-02	4.316079e-02
7.072069621343361e-01	-2.892480e+00	1.009208e+01	1.075430e-01	1.085522e-01
7.081835246343361e-01	-3.080787e+00	1.072656e+01	1.779422e-01	1.790797e-01
7.091600871343361e-01	-3.191804e+00	1.110054e+01	2.254071e-01	2.266288e-01
7.098459400387944e-01	-3.223131e+00	1.119961e+01	2.393146e-01	2.405610e-01
7.105427293195852e-01	-3.208735e+00	1.116027e+01	2.328632e-01	2.340981e-01
7.114833232934888e-01	-3.126487e+00	1.088435e+01	1.970087e-01	1.981799e-01
7.124598857934888e-01	-2.966198e+00	1.033636e+01	1.333822e-01	1.344394e-01
7.134364482934888e-01	-2.697699e+00	9.553122e+00	6.107896e-02	6.198357e-02
7.144130107934888e-01	-2.256887e+00	8.589362e+00	1.379151e-02	1.451874e-02
7.153895732934888e-01	-1.594150e+00	7.535183e+00	2.686742e-04	8.041401e-04
7.159511451373475e-01	-1.123391e+00	6.928353e+00	2.538413e-07	4.249391e-04
7.165857522488691e-01	-6.062989e-01	6.145562e+00	-5.725807e-08	3.062302e-04
7.169914704308064e-01	-2.992314e-01	5.520155e+00	-6.722031e-08	2.367479e-04
7.172973591106846e-01	-4.734075e-02	4.999201e+00	-6.386412e-08	1.895527e-04
7.176341750969952e-01	2.716004e-01	4.412638e+00	-6.078804e-08	1.447137e-04
7.183078070696165e-01	9.773245e-01	3.204125e+00	-5.399234e-08	7.714393e-05
7.192843695696165e-01	2.038670e+00	1.390659e+00	-3.984008e-08	1.102322e-05
7.194064398821165e-01	2.161785e+00	1.160567e+00	-3.763136e-08	6.508661e-06
7.196505805071165e-01	2.375269e+00	7.241074e-01	-2.932965e-08	3.107124e-06
7.201388617571165e-01	2.782197e+00	4.886997e-02	-1.235921e-09	-1.356636e-06
7.206213649064600e-01	3.185284e+00	-3.427368e-01	2.850037e-08	-7.377288e-06
7.207419906937959e-01	3.260740e+00	-4.016110e-01	3.475411e-08	-1.021532e-05
7.209832422684676e-01	3.372873e+00	-4.789019e-01	4.330916e-08	-2.032917e-05
7.214657454178111e-01	3.632542e+00	-5.506964e-01	5.172748e-08	-5.256033e-05
7.220930218830097e-01	4.018163e+00	-5.928078e-01	5.721443e-08	-1.144779e-04
7.227983601227259e-01	4.528398e+00	-6.257029e-01	6.374849e-08	-2.103779e-04
7.237749226227259e-01	5.357363e+00	-6.611457e-01	9.156099e-07	-3.776525e-04
7.247514851227259e-01	6.216009e+00	-6.940002e-01	8.265556e-04	-1.390773e-03
7.257280476227259e-01	6.978725e+00	-7.405901e-01	1.500001e-02	-1.575442e-02
7.265184618938251e-01	7.509896e+00	-7.871637e-01	5.490341e-02	-5.580164e-02
7.273669781217886e-01	7.999809e+00	-8.324509e-01	1.202225e-01	-1.212561e-01
7.283435406217886e-01	8.424370e+00	-8.580227e-01	1.873738e-01	-1.885280e-01
7.293201031217886e-01	8.681795e+00	-8.436069e-01	2.299088e-01	-2.311384e-01
7.299869758261245e-01	8.744370e+00	-8.270922e-01	2.403965e-01	-2.416449e-01
7.305951591502093e-01	8.696424e+00	-8.396683e-01	2.323713e-01	-2.336054e-01
7.315685641980283e-01	8.454099e+00	-8.589039e-01	1.922548e-01	-1.934177e-01
7.325451266980283e-01	8.040665e+00	-8.422327e-01	1.268855e-01	-1.279307e-01
7.335216891980283e-01	7.479552e+00	-7.985744e-01	5.549840e-02	-5.638833e-02
7.344982516980283e-01	6.813374e+00	-7.331066e-01	1.165199e-02	-1.236305e-02
7.354748141980283e-01	6.028103e+00	-6.644444e-01	1.594746e-04	-6.780489e-04
7.360429635385616e-01	5.476089e+00	-6.407351e-01	1.001010e-07	-4.070937e-04
7.366677306827248e-01	4.828290e+00	-6.257043e-01	-6.061364e-08	-2.921273e-04
7.371073262815415e-01	4.419699e+00	-6.117530e-01	-6.510076e-08	-2.187688e-04
7.374521491091262e-01	4.138712e+00	-6.017127e-01	-6.166787e-08	-1.675694e-04
7.377805074466309e-01	3.893728e+00	-5.919323e-01	-5.938744e-08	-1.251881e-04
7.382212773336057e-01	3.594256e+00	-5.730586e-01	-5.493744e-08	-7.900995e-05
7.388326046660666e-01	3.243240e+00	-4.670508e-01	-4.775225e-08	-3.683897e-05
7.397970139372906e-01	2.793201e+00	-1.010525e-01	-3.686524e-08	-1.952519e-06
7.399177814327149e-01	2.746406e+00	-3.694055e-02	-3.386339e-08	-1.524511e-07
7.399479733065710e-01	2.738249e+00	-1.401348e-02	-3.041442e-08	-6.386448e-08
7.400083570542831e-01	2.726380e+00	4.640741e-02	-1.504669e-08	-2.795090e-10
7.400234529912112e-01	2.717717e+00	6.053837e-02	-9.670567e-09	1.382003e-08
7.400536448650673e-01	2.683750e+00	8.074850e-02	-2.557741e-09	6.731391e-08
7.401140286127794e-01	2.603835e+00	1.136310e-01	4.460131e-11	2.957055e-07
7.402347961082038e-01	2.450205e+00	2.111935e-01	7.000072e-09	1.240531e-06
7.404763310990524e-01	2.180409e+00	5.408869e-01	2.768267e-08	4.704016e-06
7.407831004578662e-01	1.854543e+00	1.080028e+00	3.963876e-08	1.319195e-05
7.412577657146950e-01	1.316885e+00	1.958093e+00	4.830503e-08	3.752476e-05
7.418102765350558e-01	6.823334e-01	2.965426e+00	5.470964e-08	8.507635e-05
7.426768719001876e-01	-2.180394e-01	4.494121e+00	6.195792e-08	1.933235e-04
7.435086834595303e-01	-9.122978e-01	5.866536e+00	1.530267e-07	3.276902e-04
7.444852459595303e-01	-1.578807e+00	7.281830e+00	1.676641e-04	6.798831e-04
7.454618084595303e-01	-2.193733e+00	8.450568e+00	8.698313e-03	9.402203e-03
7.463097090324167e-01	-2.613177e+00	9.313282e+00	4.257885e-02	4.344008e-02
7.472122324778181e-01	-2.893735e+00	1.009616e+01	1.079611e-01	1.089710e-01
7.481887949778181e-01	-3.081570e+00	1.072930e+01	1.782647e-01	1.794027e-01
7.491653574778181e-01	-3.192095e+00	1.110182e+01	2.255354e-01	2.267573e-01
7.498545210441194e-01	-3.223263e+00	1.119998e+01	2.393739e-01	2.406204e-01
7.505459202126105e-01	-3.208669e+00	1.115976e+01	2.328346e-01	2.340695e-01
7.514885117596241e-01	-3.125821e+00	1.088213e+01	1.967257e-01	1.978964e-01
7.524650742596241e-01	-2.965109e+00	1.033278e+01	1.329893e-01	1.340458e-01
7.534416367596241e-01	-2.695872e+00	9.548428e+00	6.073515e-02	6.163886e-02
7.544181992596241e-01	-2.253998e+00	8.583839e+00	1.365537e-02	1.438162e-02
7.553947617596241e-01	-1.588399e+00	7.533215e+00	2.594641e-04	7.938936e-04
7.559532470021111e-01	-1.118817e+00	6.932984e+00	2.417176e-07	4.244703e-04
7.565774064108470e-01	-6.124293e-01	6.159985e+00	-5.657731e-08	3.077813e-04
7.570034232308748e-01	-2.914266e-01	5.500054e+00	-6.713884e-08	2.349107e-04
7.573123353224669e-01	-3.631317e-02	4.973427e+00	-6.377522e-08	1.873926e-04
7.576537527466678e-01	2.884728e-01	4.378164e+00	-6.062822e-08	1.422807e-04
7.583365875950696e-01	1.004856e+00	3.151583e+00	-5.366300e-08	7.473080e-05
7.593131500950696e-01	2.062929e+00	1.336547e+00	-3.949580e-08	1.025656e-05
7.594352204075696e-01	2.185800e+00	1.106403e+00	-3.738586e-08	5.916859e-06
7.596793610325696e-01	2.406000e+00	6.762883e-01	-2.926844e-08	2.713476e-06
7.601676422825696e-01	2.823028e+00	2.344003e-02	7.072694e-10	-1.685145e-06
7.606504993660518e-01	3.204603e+00	-3.586157e-01	3.348282e-08	-7.947042e-06
7.607496792927012e-01	3.261966e+00	-4.074366e-01	3.768196e-08	-1.028782e-05
7.609480391460001e-01	3.351437e+00	-4.740233e-01	4.265633e-08	-1.816510e-05
7.613447588525978e-01	3.560734e+00	-5.395349e-01	5.042329e-08	-4.292061e-05
7.619727229830083e-01	3.937585e+00	-5.863583e-01	5.626690e-08	-1.009565e-04
7.626462618814551e-01	4.409414e+00	-6.197195e-01	6.220390e-08	-1.879147e-04
7.636228243814551e-01	5.222153e+00	-6.572781e-01	3.116181e-07	-3.494556e-04
7.645993868814551e-01	6.089587e+00	-6.868911e-01	3.440538e-04	-8.785233e-04
7.655759493814551e-01	6.871451e+00	-7.289982e-01	1.073683e-02	-1.146261e-02
7.663783019709760e-01	7.420192e+00	-7.794085e-01	4.593300e-02	-4.680669e-02
7.672452406100019e-01	7.933848e+00	-8.300152e-01	1.105408e-01	-1.115560e-01
7.682218031100019e-01	8.380648e+00	-8.565121e-01	1.802664e-01	-1.814079e-01
7.691983656100019e-01	8.660270e+00	-8.461466e-01	2.263167e-01	-2.275400e-01
7.699082623527853e-01	8.740150e+00	-8.315582e-01	2.396922e-01	-2.409392e-01
7.705659008216613e-01	8.698081e+00	-8.424158e-01	2.326516e-01	-2.338862e-01
7.715209987169648e-01	8.470469e+00	-8.581438e-01	1.949349e-01	-1.961025e-01
7.724975612169648e-01	8.064772e+00	-8.434515e-01	1.305212e-01	-1.315732e-01
7.734741237169648e-01	7.509568e+00	-8.013639e-01	5.859436e-02	-5.949250e-02
7.744506862169648e-01	6.848211e+00	-7.364235e-01	1.282096e-02	-1.354106e-02
7.754272487169648e-01	6.071089e+00	-6.660585e-01	2.163967e-04	-7.444115e-04
7.760013840658750e-01	5.514724e+00	-6.415625e-01	1.706795e-07	-4.151785e-04
7.766301522897107e-01	4.851660e+00	-6.256475e-01	-5.970072e-08	-2.984046e-04
7.770280194745570e-01	4.472256e+00	-6.127315e-01	-6.638169e-08	-2.309102e-04
7.773378836110926e-01	4.213532e+00	-6.043010e-01	-6.307345e-08	-1.835319e-04
7.776395936732342e-01	3.982204e+00	-5.965745e-01	-6.076889e-08	-1.428165e-04
7.781063886285643e-01	3.656986e+00	-5.796745e-01	-5.621910e-08	-9.112384e-05
7.787838665326159e-01	3.258021e+00	-4.720054e-01	-4.819772e-08	-4.093115e-05
7.797604290326159e-01	2.791765e+00	-1.215025e-01	-3.545830e-08	-2.309544e-06
7.798824993451159e-01	2.728411e+00	-5.480836e-02	-2.895000e-08	-4.148593e-07
7.801266399701159e-01	2.552174e+00	1.049591e-01	-3.397200e-09	3.681406e-07
7.801876751263659e-01	2.486362e+00	1.450636e-01	1.524749e-09	6.923456e-07
7.803097454388659e-01	2.329067e+00	2.355056e-01	1.199097e-08	1.742060e-06
7.803402630169909e-01	2.293322e+00	2.708351e-01	1.837585e-08	2.080531e-06
7.804012981732409e-01	2.229852e+00	3.709843e-01	3.013929e-08	2.937884e-06
7.805233684857409e-01	2.109224e+00	5.949872e-01	3.567657e-08	5.143434e-06
7.807675091107409e-01	1.860479e+00	1.050922e+00	3.878665e-08	1.173058e-05
7.811052254678986e-01	1.482608e+00	1.676417e+00	4.580247e-08	2.811033e-05
7.817806581822141e-01	7.013478e-01	2.911788e+00	5.445235e-08	8.318042e-05
7.825744010456185e-01	-1.377071e-01	4.317350e+00	6.120796e-08	1.780762e-04
7.834015959216308e-01	-8.381193e-01	5.697859e+00	1.007569e-07	3.089212e-04
7.843781584216308e-01	-1.506976e+00	7.140477e+00	8.187284e-05	5.732651e-04
7.853547209216308e-01	-2.123051e+00	8.335972e+00	8.389911e-03	9.072695e-03
7.863312834216308e-01	-2.614954e+00	9.336534e+00	4.561291e-02	4.647753e-02
7.872143265216313e-01	-2.894880e+00	1.009757e+01	1.080993e-01	1.091097e-01
7.881908890216313e-01	-3.081889e+00	1.073038e+01	1.783926e-01	1.795308e-01
7.891674515216313e-01	-3.192209e+00	1.110233e+01	2.255862e-01	2.268081e-01
7.898579304826950e-01	-3.223314e+00	1.120012e+01	2.393968e-01	2.406434e-01
7.905471879840563e-01	-3.208642e+00	1.115956e+01	2.328232e-01	2.340580e-01
7.914905731615632e-01	-3.125556e+00	1.088124e+01	1.966130e-01	1.977836e-01
7.924671356615632e-01	-2.964676e+00	1.033135e+01	1.328331e-01	1.338893e-01
